,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
142,True,6,3,7,tree,0.518616153416,2,tree,0.567855585858,2,fish,0.457006313499,2,2,3
143,True,6,1,8,fish,0.518616153416,2,tree,0.567855585858,1,fish,0.457006313499,2,4,1
144,True,6,2,9,fish,0.510977243197,1,tree,0.573504961976,1,fish,0.457006313499,3,4,1
145,True,6,3,10,fish,0.503677749042,1,tree,0.580654482038,1,fish,0.455199428705,1,2,1
146,True,6,1,11,fish,0.503677749042,3,fish,0.580654482038,3,tree,0.455199428705,2,6,2
147,True,6,2,12,tree,0.503689775735,1,tree,0.580663296938,2,fish,0.455189230698,3,3,3
148,True,6,2,13,tree,0.503689775735,1,tree,0.58104310146,2,fish,0.454750345913,2,2,3
149,True,6,1,14,fish,0.503689775735,2,tree,0.58104310146,1,fish,0.454750345913,3,5,1
150,True,6,3,15,fish,0.498735806105,3,tree,0.58596394681,3,fish,0.453336423447,3,6,2
151,True,6,1,16,fish,0.498735806105,3,tree,0.58596394681,1,fish,0.453336423447,2,5,1
152,False,6,3,17,fish,0.494959343914,3,fish,0.539769994697,3,fish,0.45214699437,3,0,3
153,True,6,3,17,tree,0.534653644573,3,tree,0.552599908298,3,fish,0.448852735413,3,3,3
154,True,6,2,18,tree,0.534659667751,2,tree,0.552605511172,1,fish,0.448847099536,3,3,3
155,True,6,1,19,tree,0.534659667751,3,fish,0.552605511172,2,fish,0.448847099536,2,4,3
156,True,6,2,20,fish,0.534659667751,2,tree,0.553540830884,3,fish,0.447906373554,3,5,3
157,True,6,3,21,fish,0.515488978938,3,tree,0.570973913771,3,fish,0.445951122584,3,6,1
158,True,6,1,22,fish,0.515488978938,1,tree,0.570973913771,2,fish,0.445951122584,3,4,2
159,True,6,3,23,fish,0.506832075698,2,tree,0.578871204401,2,fish,0.444519809909,2,4,2
160,False,6,2,24,fish,0.46147658728,3,fish,0.578871204401,1,fish,0.440636020854,3,0,3
161,True,6,2,24,tree,0.47915679169,3,fish,0.578871204401,1,fish,0.427151709873,3,4,3
162,True,7,2,1,tree,0.525,2,fish,0.475,3,tree,0.525,1,3,3
163,True,7,3,2,fish,0.502012054937,2,tree,0.519047214055,2,fish,0.502012054937,2,4,2
164,True,7,1,3,fish,0.502012054937,3,fish,0.519047214055,1,tree,0.502012054937,2,4,2
165,False,7,3,4,tree,0.537802545088,3,tree,0.546361917844,3,tree,0.537802545088,3,0,1
166,True,7,3,4,tree,0.570719739078,3,tree,0.574965953304,3,fish,0.520719739078,3,3,1
167,True,7,1,5,tree,0.570719739078,2,fish,0.574965953304,1,fish,0.520719739078,3,4,2
168,True,7,2,6,tree,0.576167077907,3,fish,0.574965953304,1,fish,0.513214822078,3,4,2
169,True,7,1,7,tree,0.576167077907,3,fish,0.574965953304,2,fish,0.513214822078,2,4,3
170,False,7,2,8,fish,0.546820321803,2,fish,0.546760072898,2,fish,0.513214822078,3,0,1
171,True,7,2,8,tree,0.569452196802,2,tree,0.569449184332,2,fish,0.513214822078,3,3,1
172,False,7,3,9,fish,0.52562770165,2,tree,0.575625210811,2,fish,0.496929374427,2,0,3
173,True,7,3,9,fish,0.488904902587,2,tree,0.578969970731,2,tree,0.528340372023,2,2,3
174,True,7,2,10,fish,0.479521427718,3,fish,0.578969970731,1,tree,0.537208494677,3,4,3
175,True,7,3,11,fish,0.47674003408,3,tree,0.590087295075,3,fish,0.524761118512,3,6,3
176,True,7,1,12,fish,0.47674003408,3,tree,0.590087295075,1,tree,0.524761118512,1,3,2
177,True,7,2,13,fish,0.476592979837,1,tree,0.590199494876,3,fish,0.524583006797,2,3,3
178,True,7,3,14,fish,0.47453324277,1,tree,0.596615475134,1,fish,0.517513068181,1,2,1
179,True,7,1,15,fish,0.47453324277,3,tree,0.596615475134,1,fish,0.517513068181,3,6,1
180,True,7,1,16,fish,0.47453324277,1,tree,0.596615475134,2,fish,0.517513068181,3,4,2
181,True,7,2,17,tree,0.47453324277,2,tree,0.598423256911,1,fish,0.51470475441,1,1,3
182,True,7,3,18,fish,0.472957143064,2,tree,0.60253368388,2,fish,0.510326717997,2,4,1
183,True,7,3,19,fish,0.471614019647,3,tree,0.605819055921,3,fish,0.506871192816,3,6,2
184,True,7,1,20,fish,0.471614019647,1,fish,0.605819055921,3,tree,0.506871192816,2,4,2
185,True,7,2,21,fish,0.471614019647,2,tree,0.606674976141,3,fish,0.505532351624,3,5,3
186,False,7,2,22,fish,0.461204221987,2,fish,0.606674976141,3,fish,0.466716785357,2,0,1
187,True,7,2,22,fish,0.440595534651,2,fish,0.606674976141,3,tree,0.49089007751,2,5,1
